consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
242.98,True,10.0,Casa,2.83,INEFICIENTE
179.41,True,14.0,Casa,1.67,INEFICIENTE
109.18,True,7.0,Casa,0.25,INEFICIENTE
150.55,True,8.0,Casa,2.15,INEFICIENTE
121.96,True,12.0,Casa,0.26,INEFICIENTE
597.76,True,13.0,Casa,7.48,INEFICIENTE
853.91,True,18.0,Casa,11.99,INEFICIENTE
462.16,True,6.0,Casa,5.57,INEFICIENTE
347.03,True,10.0,Casa,4.2,INEFICIENTE
157.87,True,8.0,Casa,0.4,INEFICIENTE
191.41,True,12.0,Casa,0.93,INEFICIENTE
350.23,True,19.0,Casa,3.16,INEFICIENTE
235.67,True,20.0,Casa,2.2,INEFICIENTE
470.23,True,42.0,Casa,4.72,INEFICIENTE
264.01,True,23.0,Casa,2.65,INEFICIENTE
5.18,True,1.0,Vivienda_compartida,0.0,EFICIENTE
131.13,True,11.0,Casa,0.95,INEFICIENTE
91.14,True,11.0,Casa,0.48,MODERADO
749.02,True,13.0,Casa,13.17,INEFICIENTE
293.85,True,12.0,Casa,4.45,INEFICIENTE
130.57,True,5.0,Casa,1.07,INEFICIENTE
146.83,True,9.0,Casa,0.68,INEFICIENTE
84.67,True,15.0,Casa,0.5,MODERADO
144.32,True,6.0,Casa,2.24,INEFICIENTE
174.92,True,13.0,Casa,1.23,INEFICIENTE
246.68,True,9.0,Casa,3.06,INEFICIENTE
83.17,True,6.0,Vivienda_compartida,0.8,INEFICIENTE
117.23,True,13.0,Casa,0.72,INEFICIENTE
197.1,True,21.0,Casa,2.19,INEFICIENTE
20.23,True,2.0,Casa,0.11,EFICIENTE
39.2,True,5.0,Casa,0.03,EFICIENTE
597.13,True,17.0,Casa,9.64,INEFICIENTE
719.59,True,19.0,Casa,11.17,INEFICIENTE
563.23,True,18.0,Casa,7.36,INEFICIENTE
1702.61,True,17.0,Casa,24.0,INEFICIENTE
466.94,True,23.0,Casa,6.7,INEFICIENTE
80.15,True,9.0,Casa,0.36,MODERADO
84.99,True,5.0,Casa,0.0,MODERADO
673.14,True,23.0,Casa,8.27,INEFICIENTE
488.22,True,10.0,Casa,7.38,INEFICIENTE
733.7,True,15.0,Casa,10.78,INEFICIENTE
10.28,True,3.0,Casa,0.06,EFICIENTE
869.49,True,12.0,Casa,14.62,INEFICIENTE
516.37,True,11.0,Casa,7.94,INEFICIENTE
116.85,True,7.0,Casa,0.0,INEFICIENTE
192.79,True,9.0,Casa,1.56,INEFICIENTE
139.58,True,12.0,Casa,0.2,INEFICIENTE
834.28,True,18.0,Casa,12.85,INEFICIENTE
106.39,True,10.0,Casa,0.27,INEFICIENTE
1504.57,True,29.0,Casa,24.0,INEFICIENTE
334.32,True,12.0,Casa,5.2,INEFICIENTE
122.15,True,10.0,Casa,0.22,INEFICIENTE
107.01,True,10.0,Casa,0.36,INEFICIENTE
157.86,True,9.0,Casa,0.34,INEFICIENTE
85.43,True,4.0,Casa,0.0,MODERADO
51.19,True,2.0,Casa,0.0,MODERADO
79.07,True,8.0,Casa,0.14,EFICIENTE
240.22,True,8.0,Casa,3.9,INEFICIENTE
129.91,True,12.0,Casa,0.26,INEFICIENTE
56.45,True,7.0,Casa,0.0,EFICIENTE
165.26,True,17.0,Casa,0.57,INEFICIENTE
56.92,True,6.0,Casa,0.11,EFICIENTE
23.74,True,0.0,Casa,0.0,MODERADO
71.92,True,7.0,Casa,0.23,MODERADO
48.95,True,2.0,Casa,0.0,MODERADO
354.83,True,16.0,Casa,5.19,INEFICIENTE
178.22,True,9.0,Casa,2.38,INEFICIENTE
302.87,True,14.0,Casa,4.02,INEFICIENTE
113.33,True,4.0,Casa,0.0,INEFICIENTE
344.92,True,14.0,Casa,3.95,INEFICIENTE
90.54,True,10.0,Casa,0.05,MODERADO
56.94,True,3.0,Casa,0.0,EFICIENTE
87.51,True,7.0,Casa,0.11,MODERADO
192.1,True,7.0,Casa,1.41,INEFICIENTE
368.1,True,11.0,Casa,2.77,INEFICIENTE
261.67,True,10.0,Casa,3.66,INEFICIENTE
219.76,True,4.0,Casa,3.76,INEFICIENTE
134.11,True,6.0,Casa,0.14,INEFICIENTE
259.11,True,15.0,Casa,3.08,INEFICIENTE
61.02,True,7.0,Casa,0.29,MODERADO
178.98,True,6.0,Casa,2.6,INEFICIENTE
243.75,True,16.0,Casa,2.52,INEFICIENTE
271.17,True,21.0,Casa,2.95,INEFICIENTE
56.72,True,4.0,Casa,0.43,MODERADO
440.35,True,12.0,Casa,6.46,INEFICIENTE
156.36,True,9.0,Casa,0.8,INEFICIENTE
63.43,True,4.0,Casa,0.3,MODERADO
266.59,True,12.0,Casa,3.04,INEFICIENTE
238.28,True,8.0,Casa,2.83,INEFICIENTE
198.97,True,8.0,Casa,0.0,INEFICIENTE
201.18,True,10.0,Casa,2.57,INEFICIENTE
326.75,True,9.0,Casa,5.09,INEFICIENTE
20.82,True,2.0,Casa,0.0,EFICIENTE
240.37,True,16.0,Casa,2.27,INEFICIENTE
147.07,True,10.0,Casa,1.15,INEFICIENTE
72.22,True,5.0,Casa,0.57,MODERADO
186.13,True,6.0,Casa,2.29,INEFICIENTE
140.32,True,9.0,Casa,0.22,INEFICIENTE
392.66,True,14.0,Casa,6.69,INEFICIENTE
227.86,True,11.0,Casa,2.34,INEFICIENTE
129.23,True,6.0,Casa,0.01,INEFICIENTE
383.03,True,12.0,Casa,5.35,INEFICIENTE
86.88,True,4.0,Casa,0.0,MODERADO
280.07,True,16.0,Casa,2.92,INEFICIENTE
193.89,True,3.0,Casa,2.08,INEFICIENTE
115.54,True,10.0,Casa,0.4,INEFICIENTE
301.6,True,8.0,Casa,2.16,INEFICIENTE
196.87,True,6.0,Casa,1.64,INEFICIENTE
310.11,True,11.0,Casa,3.48,INEFICIENTE
296.97,True,9.0,Casa,3.91,INEFICIENTE
115.14,True,2.0,Casa,0.0,INEFICIENTE
137.36,True,8.0,Casa,0.32,INEFICIENTE
66.77,True,6.0,Casa,0.03,MODERADO
152.18,True,9.0,Casa,1.19,INEFICIENTE
267.83,True,10.0,Casa,2.71,INEFICIENTE
405.35,True,10.0,Casa,5.81,INEFICIENTE
359.21,True,4.0,Casa,6.29,INEFICIENTE
434.5,True,11.0,Casa,7.61,INEFICIENTE
556.44,True,20.0,Casa,9.43,INEFICIENTE
161.18,True,8.0,Casa,0.48,INEFICIENTE
62.2,True,4.0,Casa,0.84,INEFICIENTE
285.68,True,11.0,Casa,4.34,INEFICIENTE
204.55,True,21.0,Casa,0.08,INEFICIENTE
172.01,True,10.0,Casa,0.5,INEFICIENTE
143.75,True,7.0,Casa,0.51,INEFICIENTE
175.43,True,10.0,Casa,1.6,INEFICIENTE
320.21,True,12.0,Casa,3.93,INEFICIENTE
447.3,True,13.0,Casa,5.03,INEFICIENTE
83.4,True,6.0,Casa,0.82,INEFICIENTE
320.02,True,23.0,Casa,4.82,INEFICIENTE
710.95,True,23.0,Casa,9.2,INEFICIENTE
255.39,True,14.0,Casa,3.09,INEFICIENTE
156.93,True,8.0,Casa,1.95,INEFICIENTE
293.03,True,8.0,Casa,0.1,INEFICIENTE
298.24,True,21.0,Casa,2.74,INEFICIENTE
30.9,True,4.0,Casa,0.0,EFICIENTE
123.6,True,6.0,Casa,1.19,INEFICIENTE
134.23,True,6.0,Casa,1.04,INEFICIENTE
136.22,True,7.0,Casa,0.93,INEFICIENTE
197.43,True,15.0,Casa,2.19,INEFICIENTE
297.85,True,19.0,Casa,4.77,INEFICIENTE
368.91,True,11.0,Casa,5.48,INEFICIENTE
333.89,True,13.0,Casa,4.55,INEFICIENTE
454.65,True,19.0,Casa,7.73,INEFICIENTE
91.65,True,15.0,Casa,0.25,MODERADO
42.41,True,7.0,Casa,0.01,EFICIENTE
112.36,True,3.0,Casa,0.99,INEFICIENTE
264.15,True,5.0,Casa,3.32,INEFICIENTE
254.5,True,11.0,Casa,3.03,INEFICIENTE
795.54,True,15.0,Casa,13.69,INEFICIENTE
78.51,True,5.0,Casa,0.64,INEFICIENTE
97.64,True,3.0,Casa,0.0,INEFICIENTE
429.67,True,7.0,Casa,7.76,INEFICIENTE
201.42,True,7.0,Casa,2.59,INEFICIENTE
94.82,True,8.0,Casa,0.4,INEFICIENTE
208.72,True,8.0,Casa,1.44,INEFICIENTE
95.88,True,8.0,Vivienda_compartida,0.85,INEFICIENTE
551.18,True,12.0,Casa,8.99,INEFICIENTE
187.18,True,10.0,Casa,1.37,INEFICIENTE
102.15,True,7.0,Casa,0.06,MODERADO
79.28,True,6.0,Casa,0.46,MODERADO
75.43,True,2.0,Casa,1.15,INEFICIENTE
159.9,True,8.0,Casa,1.69,INEFICIENTE
81.53,True,7.0,Casa,0.82,MODERADO
219.33,True,10.0,Casa,1.37,INEFICIENTE
300.18,True,22.0,Casa,3.73,INEFICIENTE
412.45,True,13.0,Casa,7.09,INEFICIENTE
133.74,True,13.0,Casa,0.16,INEFICIENTE
490.83,True,11.0,Casa,8.03,INEFICIENTE
101.57,True,9.0,Casa,1.21,INEFICIENTE
142.51,True,7.0,Casa,0.92,INEFICIENTE
266.38,True,17.0,Casa,1.9,INEFICIENTE
213.56,True,11.0,Casa,2.65,INEFICIENTE
177.93,True,9.0,Casa,2.28,INEFICIENTE
71.74,True,9.0,Casa,0.18,MODERADO
168.33,True,25.0,Casa,2.0,INEFICIENTE
115.36,True,10.0,Casa,0.62,INEFICIENTE
106.69,True,9.0,Casa,0.68,INEFICIENTE
145.45,True,11.0,Casa,0.2,INEFICIENTE
234.4,True,7.0,Casa,2.71,INEFICIENTE
179.24,True,10.0,Casa,1.56,INEFICIENTE
172.13,True,7.0,Casa,0.0,INEFICIENTE
64.31,True,6.0,Casa,0.24,MODERADO
147.62,True,6.0,Casa,0.51,INEFICIENTE
121.06,True,5.0,Casa,0.96,INEFICIENTE
111.97,True,9.0,Casa,0.61,INEFICIENTE
395.92,True,9.0,Casa,4.72,INEFICIENTE
200.1,True,9.0,Casa,2.2,INEFICIENTE
124.22,True,9.0,Casa,0.4,INEFICIENTE
47.5,True,5.0,Casa,0.0,EFICIENTE
179.1,True,13.0,Casa,0.87,INEFICIENTE
289.08,True,9.0,Casa,4.5,INEFICIENTE
0.55,True,0.0,Casa,0.0,EFICIENTE
128.15,True,10.0,Casa,0.87,INEFICIENTE
268.25,True,9.0,Casa,4.07,INEFICIENTE
468.28,True,18.0,Casa,7.48,INEFICIENTE
274.63,True,10.0,Casa,2.84,INEFICIENTE
161.25,True,15.0,Casa,0.61,INEFICIENTE
914.05,True,15.0,Casa,17.8,INEFICIENTE
129.09,True,8.0,Casa,0.99,INEFICIENTE
119.91,True,7.0,Casa,0.26,INEFICIENTE
55.02,True,9.0,Casa,0.59,EFICIENTE
344.17,True,15.0,Casa,4.99,INEFICIENTE
80.59,True,3.0,Casa,0.03,MODERADO
67.1,True,6.0,Casa,0.52,MODERADO
93.16,True,9.0,Casa,0.92,INEFICIENTE
128.19,True,7.0,Casa,0.92,INEFICIENTE
88.88,True,5.0,Casa,0.97,INEFICIENTE
317.81,True,11.0,Casa,4.23,INEFICIENTE
73.51,True,7.0,Casa,0.32,MODERADO
85.29,True,6.0,Casa,0.11,MODERADO
84.26,True,9.0,Casa,0.07,MODERADO
40.12,True,3.0,Casa,0.0,EFICIENTE
115.32,True,15.0,Casa,0.3,INEFICIENTE
363.73,True,17.0,Departamento,6.01,INEFICIENTE
162.91,True,8.0,Casa,1.59,INEFICIENTE
90.82,True,12.0,Casa,0.16,MODERADO
78.18,True,5.0,Casa,0.06,MODERADO
98.22,True,8.0,Casa,0.38,INEFICIENTE
708.75,True,12.0,Casa,10.45,INEFICIENTE
111.2,True,5.0,Casa,0.71,INEFICIENTE
61.48,True,6.0,Vivienda_compartida,0.25,MODERADO
36.83,True,3.0,Vivienda_compartida,0.0,EFICIENTE
83.12,True,8.0,Casa,0.25,INEFICIENTE
367.23,True,14.0,Casa,6.3,INEFICIENTE
28.19,True,2.0,Casa,0.0,EFICIENTE
515.13,True,12.0,Casa,8.61,INEFICIENTE
735.77,True,25.0,Casa,9.07,INEFICIENTE
78.44,True,3.0,Casa,0.0,MODERADO
135.33,True,11.0,Casa,1.3,INEFICIENTE
43.86,True,7.0,Casa,0.1,EFICIENTE
97.73,True,9.0,Casa,0.04,MODERADO
181.62,True,10.0,Casa,1.89,INEFICIENTE
182.73,True,14.0,Casa,0.75,INEFICIENTE
99.35,True,10.0,Casa,0.69,INEFICIENTE
142.16,True,6.0,Casa,1.13,INEFICIENTE
320.1,True,10.0,Casa,4.83,INEFICIENTE
912.75,True,34.0,Casa,10.86,INEFICIENTE
95.7,True,13.0,Casa,0.22,MODERADO
212.39,True,11.0,Casa,2.07,INEFICIENTE
310.03,True,10.0,Vivienda_compartida,5.14,INEFICIENTE
125.56,True,8.0,Vivienda_compartida,0.27,INEFICIENTE
122.53,True,13.0,Casa,0.67,INEFICIENTE
76.58,True,5.0,Casa,0.19,MODERADO
63.8,True,3.0,Casa,0.0,MODERADO
500.85,True,15.0,Casa,8.64,INEFICIENTE
103.09,True,7.0,Vivienda_compartida,0.19,INEFICIENTE
408.56,True,17.0,Casa,5.84,INEFICIENTE
337.46,True,23.0,Casa,4.43,INEFICIENTE
26.89,True,3.0,Vivienda_compartida,0.0,EFICIENTE
378.87,True,14.0,Departamento,5.8,INEFICIENTE
74.14,True,6.0,Casa,0.05,MODERADO
490.21,True,16.0,Casa,7.24,INEFICIENTE
775.43,True,21.0,Departamento,13.39,INEFICIENTE
76.64,True,5.0,Vivienda_compartida,0.0,MODERADO
135.14,True,19.0,Casa,0.16,MODERADO
66.54,True,8.0,Casa,0.43,MODERADO
497.12,True,17.0,Casa,7.25,INEFICIENTE
806.56,True,29.0,Casa,14.5,INEFICIENTE
486.4,True,18.0,Casa,7.34,INEFICIENTE
41.8,True,8.0,Vivienda_compartida,0.09,EFICIENTE
72.21,True,4.0,Vivienda_compartida,0.0,MODERADO
133.34,True,6.0,Vivienda_compartida,0.37,INEFICIENTE
19.93,True,1.0,Departamento,0.0,EFICIENTE
256.03,True,13.0,Casa,3.35,INEFICIENTE
170.12,True,5.0,Casa,1.69,INEFICIENTE
514.59,True,12.0,Casa,8.1,INEFICIENTE
97.42,True,7.0,Casa,0.38,INEFICIENTE
338.15,True,6.0,Casa,6.05,INEFICIENTE
73.13,True,5.0,Casa,0.14,MODERADO
101.6,True,7.0,Casa,0.3,INEFICIENTE
121.06,True,9.0,Casa,0.92,INEFICIENTE
70.42,True,8.0,Casa,0.39,MODERADO
49.77,True,2.0,Casa,0.0,MODERADO
104.38,True,8.0,Casa,0.45,INEFICIENTE
49.96,True,6.0,Casa,0.19,EFICIENTE
84.26,True,10.0,Casa,0.62,INEFICIENTE
48.8,True,6.0,Vivienda_compartida,0.06,EFICIENTE
107.61,True,13.0,Casa,0.16,MODERADO
131.96,True,10.0,Casa,0.19,INEFICIENTE
540.43,True,18.0,Casa,9.83,INEFICIENTE
468.4,True,26.0,Casa,5.94,INEFICIENTE
73.48,True,9.0,Casa,0.52,MODERADO
98.97,True,12.0,Casa,0.61,MODERADO
122.87,True,11.0,Casa,1.18,INEFICIENTE
88.6,True,4.0,Casa,0.0,MODERADO
191.4,True,11.0,Casa,2.18,INEFICIENTE
242.06,True,9.0,Casa,3.83,INEFICIENTE
106.21,True,11.0,Casa,0.4,MODERADO
204.52,True,10.0,Casa,1.95,INEFICIENTE
271.37,True,10.0,Casa,3.92,INEFICIENTE
84.12,True,7.0,Casa,0.24,INEFICIENTE
373.61,True,12.0,Casa,6.8,INEFICIENTE
488.72,True,10.0,Casa,8.76,INEFICIENTE
243.71,True,16.0,Departamento,1.63,INEFICIENTE
252.0,True,7.0,Casa,4.23,INEFICIENTE
268.68,True,7.0,Casa,4.43,INEFICIENTE
411.76,True,20.0,Casa,6.08,INEFICIENTE
71.8,True,6.0,Casa,0.29,MODERADO
361.66,True,8.0,Casa,6.2,INEFICIENTE
161.68,True,12.0,Casa,1.06,INEFICIENTE
94.37,True,9.0,Casa,0.15,MODERADO
561.24,True,15.0,Casa,9.91,INEFICIENTE
60.61,True,5.0,Casa,0.08,MODERADO
618.95,True,11.0,Casa,11.69,INEFICIENTE
163.29,True,10.0,Casa,0.33,INEFICIENTE
356.64,True,19.0,Casa,4.45,INEFICIENTE
60.25,True,7.0,Casa,0.02,EFICIENTE
171.41,True,6.0,Casa,1.6,INEFICIENTE
303.07,True,21.0,Casa,2.91,INEFICIENTE
62.4,True,4.0,Casa,0.0,MODERADO
68.72,True,9.0,Casa,0.34,MODERADO
136.83,True,6.0,Casa,1.83,INEFICIENTE
307.05,True,13.0,Departamento,5.68,INEFICIENTE
33.45,True,4.0,Departamento,0.0,EFICIENTE
93.32,True,10.0,Casa,0.28,MODERADO
29.56,True,6.0,Casa,0.05,EFICIENTE
50.13,True,5.0,Casa,0.03,EFICIENTE
154.93,True,5.0,Casa,2.28,INEFICIENTE
332.39,True,17.0,Casa,4.64,INEFICIENTE
336.23,True,12.0,Casa,5.73,INEFICIENTE
655.03,True,12.0,Vivienda_compartida,11.5,INEFICIENTE
286.07,True,15.0,Casa,2.19,INEFICIENTE
359.27,True,19.0,Casa,5.04,INEFICIENTE
307.01,True,7.0,Casa,4.6,INEFICIENTE
322.8,True,9.0,Casa,4.28,INEFICIENTE
915.33,True,15.0,Casa,17.3,INEFICIENTE
82.26,True,5.0,Casa,0.19,MODERADO
43.11,True,4.0,Casa,0.02,EFICIENTE
147.28,True,10.0,Vivienda_compartida,0.47,INEFICIENTE
57.89,True,10.0,Casa,0.08,EFICIENTE
33.35,True,3.0,Casa,0.09,EFICIENTE
68.22,True,12.0,Casa,0.1,EFICIENTE
162.9,True,14.0,Casa,0.5,INEFICIENTE
77.59,True,6.0,Casa,0.53,MODERADO
213.49,True,14.0,Vivienda_compartida,2.01,INEFICIENTE
20.96,True,3.0,Vivienda_compartida,0.0,EFICIENTE
69.59,True,8.0,Casa,0.18,MODERADO
39.43,True,7.0,Vivienda_compartida,0.05,EFICIENTE
166.97,True,14.0,Casa,0.26,INEFICIENTE
270.18,True,7.0,Casa,4.58,INEFICIENTE
7.64,True,3.0,Casa,0.04,EFICIENTE
61.74,True,4.0,Vivienda_compartida,0.0,MODERADO
7.3,True,0.0,Casa,0.0,EFICIENTE
67.75,True,10.0,Casa,0.03,EFICIENTE
20.18,True,2.0,Vivienda_compartida,0.0,EFICIENTE
992.26,True,26.0,Casa,12.84,INEFICIENTE
183.42,True,11.0,Casa,1.87,INEFICIENTE
165.89,True,11.0,Casa,1.88,INEFICIENTE
345.71,True,12.0,Casa,5.5,INEFICIENTE
554.65,True,15.0,Casa,8.71,INEFICIENTE
485.23,True,12.0,Casa,8.52,INEFICIENTE
314.08,True,9.0,Casa,5.62,INEFICIENTE
157.03,True,9.0,Casa,1.82,INEFICIENTE
264.52,True,12.0,Casa,3.93,INEFICIENTE
171.25,True,9.0,Casa,0.25,INEFICIENTE
217.89,True,9.0,Casa,3.49,INEFICIENTE
84.34,True,3.0,Casa,0.0,INEFICIENTE
121.81,True,6.0,Casa,0.19,INEFICIENTE
411.04,True,22.0,Casa,5.72,INEFICIENTE
45.14,True,3.0,Casa,0.56,MODERADO
35.49,True,1.0,Casa,0.0,MODERADO
285.36,True,8.0,Casa,3.43,INEFICIENTE
4.97,True,1.0,Casa,0.11,EFICIENTE
219.4,True,9.0,Casa,0.34,INEFICIENTE
151.54,True,20.0,Casa,1.54,INEFICIENTE
92.97,True,7.0,Casa,0.24,INEFICIENTE
433.35,True,18.0,Casa,7.07,INEFICIENTE
26.01,True,2.0,Casa,0.0,EFICIENTE
37.9,True,4.0,Casa,0.0,EFICIENTE
118.46,True,10.0,Casa,1.25,INEFICIENTE
336.55,True,12.0,Casa,5.13,INEFICIENTE
379.06,True,14.0,Casa,4.14,INEFICIENTE
180.62,True,16.0,Casa,2.56,INEFICIENTE
784.81,True,17.0,Casa,13.48,INEFICIENTE
357.78,True,16.0,Casa,4.36,INEFICIENTE
399.58,True,13.0,Casa,5.5,INEFICIENTE
74.51,True,3.0,Casa,0.0,MODERADO
306.16,True,11.0,Casa,4.89,INEFICIENTE
584.8,True,9.0,Casa,10.52,INEFICIENTE
782.22,True,11.0,Casa,14.27,INEFICIENTE
883.08,True,47.0,Casa,10.17,INEFICIENTE
63.08,True,6.0,Casa,0.01,MODERADO
367.3,True,13.0,Casa,6.43,INEFICIENTE
234.77,True,7.0,Casa,3.35,INEFICIENTE
372.54,True,20.0,Casa,4.6,INEFICIENTE
44.9,True,4.0,Casa,0.13,EFICIENTE
216.59,True,14.0,Casa,2.87,INEFICIENTE
143.31,True,12.0,Casa,0.15,INEFICIENTE
417.53,True,9.0,Casa,7.5,INEFICIENTE
247.26,True,6.0,Casa,3.64,INEFICIENTE
308.61,True,8.0,Casa,4.06,INEFICIENTE
204.42,True,9.0,Casa,2.05,INEFICIENTE
224.87,True,20.0,Casa,3.15,INEFICIENTE
96.23,True,10.0,Casa,0.1,MODERADO
66.92,True,11.0,Casa,0.05,EFICIENTE
515.03,True,22.0,Casa,7.82,INEFICIENTE
49.35,True,3.0,Casa,0.46,MODERADO
519.72,True,11.0,Casa,8.84,INEFICIENTE
149.66,True,13.0,Casa,0.3,INEFICIENTE
390.78,True,16.0,Casa,3.82,INEFICIENTE
144.73,True,14.0,Casa,1.19,INEFICIENTE
125.76,True,9.0,Casa,0.93,INEFICIENTE
49.89,True,5.0,Casa,0.23,EFICIENTE
17.8,True,1.0,Casa,0.0,EFICIENTE
113.72,True,10.0,Casa,1.29,INEFICIENTE
230.35,True,3.0,Casa,4.61,INEFICIENTE
235.41,True,10.0,Casa,4.1,INEFICIENTE
84.6,True,7.0,Casa,0.34,INEFICIENTE
237.73,True,12.0,Vivienda_compartida,1.79,INEFICIENTE
248.51,True,10.0,Casa,0.27,INEFICIENTE
85.63,True,6.0,Casa,0.64,INEFICIENTE
161.22,True,12.0,Casa,2.38,INEFICIENTE
554.17,True,16.0,Vivienda_compartida,8.4,INEFICIENTE
180.06,True,13.0,Casa,0.56,INEFICIENTE
146.63,True,8.0,Casa,1.86,INEFICIENTE
97.16,True,12.0,Casa,0.06,MODERADO
282.83,True,14.0,Casa,3.84,INEFICIENTE
368.17,True,14.0,Casa,3.76,INEFICIENTE
261.3,True,7.0,Casa,4.29,INEFICIENTE
140.27,True,6.0,Casa,0.19,INEFICIENTE
10.78,True,2.0,Casa,0.0,EFICIENTE
74.52,True,7.0,Casa,0.34,MODERADO
17.26,True,1.0,Casa,0.0,EFICIENTE
259.58,True,15.0,Casa,2.95,INEFICIENTE
117.22,True,6.0,Casa,0.77,INEFICIENTE
109.52,True,8.0,Casa,0.27,INEFICIENTE
103.67,True,12.0,Casa,0.16,MODERADO
103.86,True,10.0,Casa,0.69,INEFICIENTE
118.92,True,6.0,Casa,0.19,INEFICIENTE
49.56,True,2.0,Casa,0.29,MODERADO
199.94,True,6.0,Casa,2.93,INEFICIENTE
116.46,True,7.0,Casa,0.0,INEFICIENTE
174.43,True,8.0,Casa,2.35,INEFICIENTE
217.51,True,5.0,Casa,2.52,INEFICIENTE
476.18,True,13.0,Casa,8.46,INEFICIENTE
67.43,True,3.0,Casa,0.0,MODERADO
74.95,True,3.0,Casa,0.0,MODERADO
14.67,True,2.0,Casa,0.0,EFICIENTE
378.71,True,12.0,Casa,6.11,INEFICIENTE
163.9,True,12.0,Vivienda_compartida,1.15,INEFICIENTE
125.38,True,8.0,Vivienda_compartida,0.26,INEFICIENTE
92.85,True,14.0,Casa,0.32,MODERADO
124.32,True,10.0,Casa,0.74,INEFICIENTE
34.31,True,3.0,Vivienda_compartida,0.33,MODERADO
24.04,True,3.0,Vivienda_compartida,0.0,EFICIENTE
107.77,True,13.0,Casa,0.16,MODERADO
92.3,True,8.0,Departamento,0.15,MODERADO
463.59,True,10.0,Casa,7.76,INEFICIENTE
220.53,True,13.0,Casa,3.23,INEFICIENTE
18.43,True,2.0,Vivienda_compartida,0.11,EFICIENTE
63.01,True,6.0,Vivienda_compartida,0.04,MODERADO
71.82,True,9.0,Casa,0.36,MODERADO
57.91,True,5.0,Vivienda_compartida,0.08,MODERADO
155.17,True,12.0,Casa,1.01,INEFICIENTE
44.45,True,4.0,Casa,0.0,EFICIENTE
287.26,True,6.0,Casa,3.8,INEFICIENTE
171.97,True,3.0,Casa,2.87,INEFICIENTE
125.96,True,7.0,Casa,1.11,INEFICIENTE
183.7,True,7.0,Casa,0.51,INEFICIENTE
452.13,True,25.0,Casa,7.88,INEFICIENTE
106.33,True,7.0,Casa,0.19,INEFICIENTE
411.02,True,13.0,Casa,6.31,INEFICIENTE
66.2,True,5.0,Casa,0.1,MODERADO
71.79,True,5.0,Casa,0.29,MODERADO
87.09,True,9.0,Casa,0.02,MODERADO
77.55,True,6.0,Casa,0.0,MODERADO
266.65,True,10.0,Casa,3.48,INEFICIENTE
95.46,True,16.0,Casa,0.29,MODERADO
83.11,True,8.0,Casa,0.12,MODERADO
344.83,True,13.0,Casa,5.56,INEFICIENTE
381.68,True,18.0,Casa,5.58,INEFICIENTE
187.17,True,11.0,Casa,1.14,INEFICIENTE
78.15,True,7.0,Casa,0.0,MODERADO
268.42,True,2.0,Casa,5.05,INEFICIENTE
131.21,True,8.0,Casa,0.53,INEFICIENTE
133.24,True,18.0,Casa,0.49,INEFICIENTE
275.8,True,18.0,Casa,1.42,INEFICIENTE
76.37,True,5.0,Casa,0.1,MODERADO
174.34,True,9.0,Casa,0.69,INEFICIENTE
84.11,True,11.0,Casa,0.19,MODERADO
264.07,True,12.0,Casa,3.58,INEFICIENTE
255.65,True,12.0,Casa,3.41,INEFICIENTE
217.08,True,4.0,Casa,3.83,INEFICIENTE
291.36,True,9.0,Casa,4.87,INEFICIENTE
146.54,True,9.0,Casa,2.03,INEFICIENTE
68.55,True,5.0,Vivienda_compartida,0.0,MODERADO
223.54,True,4.0,Departamento,4.57,INEFICIENTE
89.4,True,5.0,Casa,0.92,INEFICIENTE
13.07,True,2.0,Casa,0.0,EFICIENTE
77.79,True,8.0,Casa,0.36,MODERADO
44.14,True,3.0,Casa,0.49,MODERADO
19.34,True,5.0,Casa,0.0,EFICIENTE
160.22,True,10.0,Casa,1.6,INEFICIENTE
88.46,True,9.0,Casa,0.27,MODERADO
69.69,True,5.0,Casa,0.0,MODERADO
55.93,True,6.0,Casa,0.0,EFICIENTE
53.34,True,6.0,Casa,0.29,EFICIENTE
127.35,True,9.0,Casa,0.49,INEFICIENTE
104.19,True,9.0,Casa,0.3,INEFICIENTE
234.83,True,8.0,Casa,2.68,INEFICIENTE
184.59,True,6.0,Casa,2.57,INEFICIENTE
24.75,True,2.0,Casa,0.0,EFICIENTE
41.08,True,4.0,Casa,0.1,EFICIENTE
484.45,True,29.0,Casa,5.99,INEFICIENTE
104.28,True,9.0,Vivienda_compartida,0.29,INEFICIENTE
69.16,True,4.0,Casa,0.1,MODERADO
116.22,True,11.0,Casa,1.07,INEFICIENTE
81.5,True,7.0,Casa,0.14,MODERADO
148.49,True,11.0,Casa,1.86,INEFICIENTE
147.15,True,12.0,Casa,1.85,INEFICIENTE
109.43,True,11.0,Casa,0.36,MODERADO
422.92,True,10.0,Casa,7.46,INEFICIENTE
154.96,True,12.0,Casa,1.12,INEFICIENTE
236.04,True,15.0,Casa,2.11,INEFICIENTE
112.21,True,5.0,Casa,0.84,INEFICIENTE
27.15,True,7.0,Casa,0.01,EFICIENTE
49.73,True,6.0,Casa,0.13,EFICIENTE
107.6,True,9.0,Casa,0.77,INEFICIENTE
538.02,True,16.0,Casa,8.42,INEFICIENTE
49.85,True,6.0,Casa,0.0,EFICIENTE
